internal case75 None
internal case227 1 C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1182>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1201>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case227 2 C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1082>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1188>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case227 3 C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1078>O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21|O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1060>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case227 4 C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1182>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1014>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0978>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case227 5 C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1078>O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21|O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1015>O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1037>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case227 6 C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1088>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0993>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1030>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case227 7 C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1088>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1024>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0978>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case227 8 C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1088>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1007>O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O|O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O>0.0975>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case228 0 O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1201>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case228 1 O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1014>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0978>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case228 2 O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1201>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0993>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1030>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case228 3 O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1201>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1024>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0978>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case228 4 O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1201>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1007>O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O|O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O>0.0975>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case228 5 O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1014>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1063>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case228 6 O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1014>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0984>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1030>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case228 7 O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1014>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1016>O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O|O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O>0.0995>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case228 8 O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1014>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1000>O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O|O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O>0.0975>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 0 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1084>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 1 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1223>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 2 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1093>O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1040>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 3 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1131>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0978>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 4 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1086>O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O|O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O>0.0975>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 5 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1079>COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1|COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1>0.1210>COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1|COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1135>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 6 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1079>COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1|COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1>0.1233>COc1ccc([C@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1|COc1ccc([C@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1000>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 7 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1223>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0993>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1030>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 8 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1223>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1024>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0978>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case229 9 COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1083>COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1|COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1>0.1061>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1030>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 0 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1108>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 1 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1130>O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1052>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 2 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1112>O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1044>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 3 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1127>O=C(/C=C/c1cc(O)c(O)c(O)c1)c1c(O)cc(O)cc1O|O=C(/C=C/c1cc(O)c(O)c(O)c1)c1c(O)cc(O)cc1O>0.1024>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 4 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1133>O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O|O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O>0.0995>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 5 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1130>O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0971>O=C1c2c(O)cc(O)cc2O[C@H]1Cc1ccc(O)cc1|O=C1c2c(O)cc(O)cc2O[C@H]1Cc1ccc(O)cc1>0.1289>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 6 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1130>O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0963>O=C1c2c(O)cc(O)cc2OC1Cc1ccc(O)cc1|O=C1c2c(O)cc(O)cc2OC1Cc1ccc(O)cc1>0.1289>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 7 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1127>O=C(/C=C/c1cc(O)c(O)c(O)c1)c1c(O)cc(O)cc1O|O=C(/C=C/c1cc(O)c(O)c(O)c1)c1c(O)cc(O)cc1O>0.1027>O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1044>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 8 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1130>O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1010>O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1044>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case230 9 O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1133>O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O|O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O>0.1000>O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.1044>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case231 0 O=C1/C(=C/Oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21>0.1003>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case231 1 O=C1/C(=C/Oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21>0.1060>O=C1/C(=C/Oc2ccc(O)cc2)Oc2cc(O)ccc21|O=C1/C(=C/Oc2ccc(O)cc2)Oc2cc(O)ccc21>0.1309>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case231 2 O=C1/C(=C/Oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21>0.0983>O=C1/C(=C/Oc2ccc(O)c(O)c2)Oc2cc(O)ccc21|O=C1/C(=C/Oc2ccc(O)c(O)c2)Oc2cc(O)ccc21>0.1153>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case231 3 O=C1/C(=C/Oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21>0.0983>O=C1/C(=C/Oc2ccc(O)c(O)c2)Oc2cc(O)ccc21|O=C1/C(=C/Oc2ccc(O)c(O)c2)Oc2cc(O)ccc21>0.1167>O=C1/C(=C/Oc2ccc(O)cc2)Oc2cc(O)ccc21|O=C1/C(=C/Oc2ccc(O)cc2)Oc2cc(O)ccc21>0.1309>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case231 4 O=C1/C(=C/Oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21>0.1060>O=C1/C(=C/Oc2ccc(O)cc2)Oc2cc(O)ccc21|O=C1/C(=C/Oc2ccc(O)cc2)Oc2cc(O)ccc21>0.1318>O=C1C=CC2(C=C1)OC2C1Oc2cc(O)ccc2C1=O|O=C1C=CC2(C=C1)OC2C1Oc2cc(O)ccc2C1=O>0.0992>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case231 5 O=C1/C(=C/Oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21>0.0983>O=C1/C(=C/Oc2ccc(O)c(O)c2)Oc2cc(O)ccc21|O=C1/C(=C/Oc2ccc(O)c(O)c2)Oc2cc(O)ccc21>0.1178>O=C1C=CC2(C=C1)OC2C1Oc2cc(O)ccc2C1=O|O=C1C=CC2(C=C1)OC2C1Oc2cc(O)ccc2C1=O>0.0992>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case231 6 O=C1/C(=C/Oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21>0.0938>O=c1ccc2c(O)cc(O)cc2o1|O=c1ccc2c(O)cc(O)cc2o1>0.1096>O=C(O)/C=C/c1c(O)cc(O)cc1O|O=C(O)/C=C/c1c(O)cc(O)cc1O>0.1054>O=C(O)/C=C/c1ccc(O)cc1
internal case232 0 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1093>O=C1c2ccc(O)cc2OC1C(OO)c1ccc(O)cc1|O=C1c2ccc(O)cc2OC1C(OO)c1ccc(O)cc1>0.1117>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case232 1 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1078>O=C1c2ccc(O)cc2OC1C1Oc2ccc(O)cc21|O=C1c2ccc(O)cc2OC1C1Oc2ccc(O)cc21>0.1111>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case232 2 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1122>O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)C=C21|O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)C=C21>0.0992>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case232 3 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1067>O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)(C=C2)O1|O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)(C=C2)O1>0.1009>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case232 4 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1084>O=C1c2ccc(O)cc2OC1C(O)c1ccc(O)cc1|O=C1c2ccc(O)cc2OC1C(O)c1ccc(O)cc1>0.0988>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case232 5 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1113>O=C1c2ccc(O)cc2OC1C1Oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc21|O=C1c2ccc(O)cc2OC1C1Oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc21>0.1063>O=C1c2ccc(O)cc2OC1C1Oc2ccc(O)cc21|O=C1c2ccc(O)cc2OC1C1Oc2ccc(O)cc21>0.1111>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case232 6 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1122>O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)C=C21|O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)C=C21>0.1002>O=C1c2ccc(O)cc2OC1C1Oc2ccc(O)cc21|O=C1c2ccc(O)cc2OC1C1Oc2ccc(O)cc21>0.1111>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case232 7 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1122>O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)C=C21|O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)C=C21>0.1054>O=C1C=CC2OC(C3Oc4cc(O)ccc4C3=O)C2=C1|O=C1C=CC2OC(C3Oc4cc(O)ccc4C3=O)C2=C1>0.0987>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case232 8 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1067>O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)(C=C2)O1|O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)(C=C2)O1>0.0983>O=C1c2ccc(O)cc2OC1C1Oc2ccc(O)cc21|O=C1c2ccc(O)cc2OC1C1Oc2ccc(O)cc21>0.1111>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case232 9 O=C1c2ccc(O)cc2OC1C1OC12C=CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2>0.1067>O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)(C=C2)O1|O=C1c2ccc(O)cc2OC1C1OC2C=CC(O)(C=C2)O1>0.1033>O=C1C=CC2OC(C3Oc4cc(O)ccc4C3=O)C2=C1|O=C1C=CC2OC(C3Oc4cc(O)ccc4C3=O)C2=C1>0.0987>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case233 0 O=C1/C(=C/c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21>0.0972>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
